GUID,Level,Book,GrammarPoint,CleanGrammarPoint,Connection,MeaningCN,ExplanationCN,ExampleJP,ExampleCN,SimilarGrammar,FunctionCategory,SourceBatch,SourcePageImage,SourceType,Confidence,ReviewStatus,NoiseReason,Tags
5275cc38575c1219,N3,日语蓝宝书_N3,順調なわけがない,順調なわけがない,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_08,日语蓝宝书_N3__part_08-10.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
7befb4328f7164b4,N3,日语蓝宝书_N3,順調ではないわけがない,順調ではないわけがない,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_08,日语蓝宝书_N3__part_08-10.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
11684c71cffc75f8,N3,日语蓝宝书_N3,見たものではない,見たものではない,普通形 + の,因为...,表示原因理由，语气比から更客观、柔和。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,原因,batch_08,日语蓝宝书_N3__part_08-10.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
3359943b76185c7c,N3,日语蓝宝书_N3,見させるものではない,見させるものではない,普通形 + の,因为...,表示原因理由，语气比から更客观、柔和。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,原因,batch_08,日语蓝宝书_N3__part_08-10.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
f46d6fc499e99216,N3,日语蓝宝书_N3,見ないわけではない,見ないわけではない,接续：見ないわけではない。按原书条目和句中词形使用。,并不是...,用于部分否定，说明不是完全如此。,この文では（見ないわけではない）の使い方を確認します。,这句话用于确认“見ないわけではない”的用法。,同类或相近表达请结合原书相似语法页复习。,否定,batch_08,日语蓝宝书_N3__part_08-10.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
83985998ba9a8000,N3,日语蓝宝书_N3,見させるわけではない,見させるわけではない,接续：見させるわけではない。按原书条目和句中词形使用。,并不是...,用于部分否定，说明不是完全如此。,この文では（見させるわけではない）の使い方を確認します。,这句话用于确认“見させるわけではない”的用法。,同类或相近表达请结合原书相似语法页复习。,否定,batch_08,日语蓝宝书_N3__part_08-10.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
a01c68b24d69253d,N3,日语蓝宝书_N3,詳しくようになった,詳しくようになった,接续：詳しくようになった。按原书条目和句中词形使用。,为了能...；像...一样,可表示目的、愿望、变化目标或比喻。,この文では（詳しくようになった）の使い方を確認します。,这句话用于确认“詳しくようになった”的用法。,同类或相近表达请结合原书相似语法页复习。,目的/样态,batch_08,日语蓝宝书_N3__part_08-10.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
4ed3b689f4657ea0,N3,日语蓝宝书_N3,断るわけでもない,断るわけでもない,名詞 + も,也；连...都,表示同类追加或强调极端例子。,私（も）行きます。,我也去。,同类或相近表达请结合原书相似语法页复习。,助词/强调,batch_08,日语蓝宝书_N3__part_08-10.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
2d8371b38ff2632f,N3,日语蓝宝书_N3,詳しいらしい詳しいようがない,詳しいらしい詳しいようがない,名詞 + が / 普通形 + が,好像；有...风格,可表示推量，也可表示具有典型特征。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,推量/性质,batch_08,日语蓝宝书_N3__part_08-10.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
7eacd75a05dcc223,N3,日语蓝宝书_N3,問題2断るわけにはいかない,断るわけにはいかない,動詞辞書形 + わけにはいかない,不能...；不可以...,表示从常识、责任或心理上不能做某事。,大事な会議なので、休む（わけにはいかない）。,因为是重要会议，不能休息。,同类或相近表达请结合原书相似语法页复习。,禁止/责任,batch_08,日语蓝宝书_N3__part_08-11.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
2fd884e350c407ea,N3,日语蓝宝书_N3,わけでもない 」 旅行,わけでもない」旅行,名詞 + も,也；连...都,表示同类追加或强调极端例子。,私（も）行きます。,我也去。,同类或相近表达请结合原书相似语法页复习。,助词/强调,batch_08,日语蓝宝书_N3__part_08-11.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
5354c2abdbeda5be,N3,日语蓝宝书_N3,ことにはいかない,ことにはいかない,感情形容詞 + ことに,令人...的是,表示说话人对后项事实的评价或感情。,うれしい（ことに）、全員が合格した。,令人高兴的是，全员都合格了。,同类或相近表达请结合原书相似语法页复习。,评价,batch_08,日语蓝宝书_N3__part_08-12.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
bd95eadff3a75e8a,N3,日语蓝宝书_N3,ことができないことはしない,ことができないことはしない,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_08,日语蓝宝书_N3__part_08-12.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
d0524fd6bb1c3ec7,N3,日语蓝宝书_N3,そのわけではないだろうな,そのわけではないだろうな,普通形 + だろう,并不是...,用于部分否定，说明不是完全如此。,明日は雨が降る（だろう）。,明天大概会下雨吧。,同类或相近表达请结合原书相似语法页复习。,否定,batch_08,日语蓝宝书_N3__part_08-12.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
a9df03b52f295826,N3,日语蓝宝书_N3,そんなはずがないんじゃない,そんなはずがないんじゃない,名詞 + が / 普通形 + が,按理应该,根据已知事实推断某事理应如此。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,推量,batch_08,日语蓝宝书_N3__part_08-12.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
47fa21d39c7bf23f,N3,日语蓝宝书_N3,そのようがないんじゃない,そのようがないんじゃない,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_08,日语蓝宝书_N3__part_08-12.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
e60d077c37a5376d,N3,日语蓝宝书_N3,季節を意識しながら外に出るやら,季節を意識しながら外に出るやら,動詞ます形 + ながら,一边...一边...,表示两个动作同时进行。,音楽を聞き（ながら）、勉強します。,一边听音乐一边学习。,同类或相近表达请结合原书相似语法页复习。,同时,batch_08,日语蓝宝书_N3__part_08-12.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
9bf1e77fc52e89a0,N3,日语蓝宝书_N3,季節を意識しながら外を歩けば,季節を意識しながら外を歩けば,動詞ます形 + ながら,一边...一边...,表示两个动作同时进行。,音楽を聞き（ながら）、勉強します。,一边听音乐一边学习。,同类或相近表达请结合原书相似语法页复习。,同时,batch_08,日语蓝宝书_N3__part_08-12.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
79d99f5921233a96,N3,日语蓝宝书_N3,そのわけで,そのわけで,普通形 + の,名词化；所属；说明,可表示所属、名词化，或替代前面提到的名词。,走る（の）が好きです。,我喜欢跑步。,同类或相近表达请结合原书相似语法页复习。,名词化/助词,batch_08,日语蓝宝书_N3__part_08-12.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
836d3239eb912e69,N3,日语蓝宝书_N3,～ ていく / てくる ～ ていらっしやる,～ ていく/てくる,動詞て形 + いく,...下去；去...,表示动作离开说话人方向，或状态从现在持续到将来。,これからも勉強を続け（ていく）。,今后也会继续学习下去。,同类或相近表达请结合原书相似语法页复习。,方向/变化,batch_08,日语蓝宝书_N3__part_08-13.png,body_heading,60,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
f5d7424a1a0b124e,N3,日语蓝宝书_N3,～ ていく / てくる ～ ていらっしやる,～ ていらっしやる,名詞 + や + 名詞,...和...等,用于不完全列举。,机の上に本（や）ノートがあります。,桌上有书和笔记本等。,同类或相近表达请结合原书相似语法页复习。,列举,batch_08,日语蓝宝书_N3__part_08-13.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
1df20be6b6c2cad4,N3,日语蓝宝书_N3,～ ていらっしやる ～ ている,～ ている,動詞て形 + いる,正在...；处于...状态,表示动作进行、结果状态或习惯。,今、本を読ん（でいる）。,现在正在读书。,同类或相近表达请结合原书相似语法页复习。,状态/进行,batch_08,日语蓝宝书_N3__part_08-13.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
9a9e891d41763424,N3,日语蓝宝书_N3,～ れる / られる ( 敬浯助動i詞,～ れる/られる(敬語助動i詞,接续：～ れる/られる(敬語助動i詞。按原书条目和句中词形使用。,表示「れる」这一语法形式或助词用法,用于练习「～ れる/られる(敬語助動i詞」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（れる）の使い方を確認します。,这句话用于确认“～ れる/られる(敬語助動i詞”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-14.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
242d3c43635cba81,N3,日语蓝宝书_N3,お / ご ～ になる,～ になる,名詞 / な形容詞 + になる,变成...,表示自然变化或结果。,春（になる）と、暖かくなる。,到了春天就变暖。,同类或相近表达请结合原书相似语法页复习。,变化,batch_08,日语蓝宝书_N3__part_08-14.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
f220a444a6f55d2b,N3,日语蓝宝书_N3,～ ください,～ ください,接续：～ ください。按原书条目和句中词形使用。,表示「ください」这一语法形式或助词用法,用于练习「～ ください」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（ください）の使い方を確認します。,这句话用于确认“～ ください”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-14.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
ec906c5b00ff0cae,N3,日语蓝宝书_N3,お / ご ～ なさる,～ なさる,接续：～ なさる。按原书条目和句中词形使用。,表示「なさる」这一语法形式或助词用法,用于练习「～ なさる」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（なさる）の使い方を確認します。,这句话用于确认“～ なさる”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-15.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
ee4f8d4934a8112c,N3,日语蓝宝书_N3,お / ご ～ です,～ です,接续：～ です。按原书条目和句中词形使用。,表示「です」这一语法形式或助词用法,用于练习「～ です」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（です）の使い方を確認します。,这句话用于确认“～ です”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-15.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
a9086cacda139403,N3,日语蓝宝书_N3,自謙浯動i詞く ～ てくる / ていく,～ てくる/ていく,動詞て形 + いく,...下去；去...,表示动作离开说话人方向，或状态从现在持续到将来。,これからも勉強を続け（ていく）。,今后也会继续学习下去。,同类或相近表达请结合原书相似语法页复习。,方向/变化,batch_08,日语蓝宝书_N3__part_08-16.png,body_heading,60,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
29519ce5c44e7987,N3,日语蓝宝书_N3,～ ている知っている,～ ている知っている,動詞て形 + いる,正在...；处于...状态,表示动作进行、结果状态或习惯。,今、本を読ん（でいる）。,现在正在读书。,同类或相近表达请结合原书相似语法页复习。,状态/进行,batch_08,日语蓝宝书_N3__part_08-16.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
86ad10318fe9a2e1,N3,日语蓝宝书_N3,～ てまいるおる ～ ておる,～ てまいるおる,接续：～ てまいるおる。按原书条目和句中词形使用。,表示「てまいるおる」这一语法形式或助词用法,用于练习「～ てまいるおる」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（てまいるおる）の使い方を確認します。,这句话用于确认“～ てまいるおる”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-16.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
bb6ed0c2e6521b49,N3,日语蓝宝书_N3,～ てまいるおる ～ ておる,～ ておる,接续：～ ておる。按原书条目和句中词形使用。,表示「ておる」这一语法形式或助词用法,用于练习「～ ておる」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（ておる）の使い方を確認します。,这句话用于确认“～ ておる”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-16.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
26b090a70021135a,N3,日语蓝宝书_N3,お / ご ～ する,～ する,接续：～ する。按原书条目和句中词形使用。,表示「する」这一语法形式或助词用法,用于练习「～ する」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（する）の使い方を確認します。,这句话用于确认“～ する”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-16.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
a5700f3124a865d8,N3,日语蓝宝书_N3,～ ていただけますか此句型比 「 お / ご ～ する 」 在浯气上更加謙恭 。,～ ていただけますか此句型比「お/ご,普通形 + か,是否；或者；疑问,表示疑问、不确定或选择。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,疑问/选择,batch_08,日语蓝宝书_N3__part_08-17.png,body_heading,60,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
db03dd4965af8f47,N3,日语蓝宝书_N3,～ ていただけますか此句型比 「 お / ご ～ する 」 在浯气上更加謙恭 。,～ する」在語气上更加謙恭。,接续：～ する」在語气上更加謙恭。。按原书条目和句中词形使用。,表示「する」在語气上更加謙恭」这一语法形式或助词用法,用于练习「～ する」在語气上更加謙恭。」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（する」在語气上更加謙恭）の使い方を確認します。,这句话用于确认“～ する」在語气上更加謙恭。”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-17.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
2554128d75f66fb1,N3,日语蓝宝书_N3,けませんか / ていただけないでしようか 」,けませんか/ていただけないでしようか」,動詞ない形 + で,要不要...？,用于委婉邀请或提议。,傘を持た（ないで）、出かけた。,没带伞就出门了。,同类或相近表达请结合原书相似语法页复习。,邀请,batch_08,日语蓝宝书_N3__part_08-17.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
da8416a15531e4b4,N3,日语蓝宝书_N3,～ いただく / 願う,～ いただく/願う,接续：～ いただく/願う。按原书条目和句中词形使用。,表示「いただく」这一语法形式或助词用法,用于练习「～ いただく/願う」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（いただく）の使い方を確認します。,这句话用于确认“～ いただく/願う”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-18.png,body_heading,60,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
68f98af5720ad039,N3,日语蓝宝书_N3,～ でございますな形容詞 - 詞干 / 名詞+でございます,～ でございます,名詞+でございます,表示「でございます」这一语法形式或助词用法,用于练习「～ でございます」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（でございます）の使い方を確認します。,这句话用于确认“～ でございます”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-19.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
788906bd49b6078a,N3,日语蓝宝书_N3,お ～ / ～ ( 敬浯接共i詞 ),～(敬語接共i詞),接续：～(敬語接共i詞)。按原书条目和句中词形使用。,表示「(敬語接共i詞)」这一语法形式或助词用法,用于练习「～(敬語接共i詞)」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（(敬語接共i詞)）の使い方を確認します。,这句话用于确认“～(敬語接共i詞)”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-19.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
58f68427f80a3b36,N3,日语蓝宝书_N3,) ことがあ,ことがあ,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_08,日语蓝宝书_N3__part_08-21.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
fb2b7fd984c2f6c9,N3,日语蓝宝书_N3,お借りしたかことがないので 、 今回はぜひ (,お借りしたかことがないので、今回はぜひ(,普通形 + か,因为...,表示原因理由，语气比から更客观、柔和。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,原因,batch_08,日语蓝宝书_N3__part_08-22.png,body_heading,30,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
a3f4d27854609b5b,N3,日语蓝宝书_N3,ご案内していいでしようか,ご案内していいでしようか,普通形 + か,是否；或者；疑问,表示疑问、不确定或选择。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,疑问/选择,batch_08,日语蓝宝书_N3__part_08-24.png,body_heading,30,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
584ab55a4d4c61d4,N3,日语蓝宝书_N3,～ すえに / ～ あげく,～ すえに,接续：～ すえに。按原书条目和句中词形使用。,表示「すえに」这一语法形式或助词用法,用于练习「～ すえに」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（すえに）の使い方を確認します。,这句话用于确认“～ すえに”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书_N3__part_08-25.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
9bab694cb38057bb,N3,日语蓝宝书_N3,～ すえに / ～ あげく,～ あげく,接续：～ あげく。按原书条目和句中词形使用。,结果，最后,表示经过一段过程或反复之后，最后出现某个结果。多用于不理想的结果。,この文では（あげく）の使い方を確認します。,这句话用于确认“～ あげく”的用法。,同类或相近表达请结合原书相似语法页复习。,结果,batch_08,日语蓝宝书_N3__part_08-25.png,body_heading,50,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_08 auto_enriched auto_completed
24bec8fb4b5d57e8,N3,日语蓝宝书_N3,～ おそれがある / ～ かもしれない,～ おそれがある,名詞 + が / 普通形 + が,但是；主语标记,可表示主语，也可连接前后相反或铺垫内容。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,助词/逆接,batch_08,日语蓝宝书_N3__part_08-25.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
2e419715a85d365d,N3,日语蓝宝书_N3,～ おかげで / ～ せいで,～ おかげで,普通形 + か,多亏；幸亏,表示由于前项原因而得到好的结果，有时也可反讽。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,原因,batch_08,日语蓝宝书_N3__part_08-25.png,body_heading,50,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_08 auto_enriched auto_completed
69c9dbbf715957cd,N3,日语蓝宝书_N3,～ おかげで / ～ せいで,～ せいで,接续：～ せいで。按原书条目和句中词形使用。,都怪；因为,表示不好的结果由前项原因造成。,この文では（せいで）の使い方を確認します。,这句话用于确认“～ せいで”的用法。,同类或相近表达请结合原书相似语法页复习。,原因,batch_08,日语蓝宝书_N3__part_08-25.png,body_heading,50,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_08 auto_enriched auto_completed
1c6ef06bf9143d12,N3,日语蓝宝书_N3,「 ～ おかげで 」,「～ おかげで」,普通形 + か,多亏；幸亏,表示由于前项原因而得到好的结果，有时也可反讽。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,原因,batch_08,日语蓝宝书_N3__part_08-25.png,body_heading,50,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_08 auto_enriched auto_completed
9d89fec043122741,N3,日语蓝宝书_N3,「 ～ 恐れがある 」,「～ 恐れがある」,名詞 + が / 普通形 + が,有...的恐怕/可能,表示可能发生不好的事情，语气较正式。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,可能/担心,batch_08,日语蓝宝书_N3__part_08-25.png,body_heading,50,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_08 auto_enriched auto_completed
3b1a9deea79d2511,N3,日语蓝宝书_N3,"～ 恐れがある 」 表示対即将可能生的事情的担心 , 常用于新扱道等絞カ正式的坊合 。 意思是 "" 有可","～ 恐れがある」表示対即将可能生的事情的担心 , 常用于新扱道等絞カ正式的坊合。意思是 "" 有可",名詞 + が / 普通形 + が,有...的恐怕/可能,表示可能发生不好的事情，语气较正式。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,可能/担心,batch_08,日语蓝宝书_N3__part_08-26.png,body_heading,20,needs_manual_review,,jp_grammar N3 日语蓝宝书_N3 batch_08 needs_manual_review auto_completed
31540e1d7b3f6803,N3,日语蓝宝书_N3,「 ～ カ ヾ たい 」,「～ カ ヾ たい」,動詞ます形 + たい,想要...,表示第一人称愿望或询问第二人称愿望。,日本へ行き（たい）です。,我想去日本。,同类或相近表达请结合原书相似语法页复习。,愿望,batch_08,日语蓝宝书_N3__part_08-26.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
242fc451559cf14c,N3,日语蓝宝书_N3,「 ～ がちだ 」,「～ がちだ」,名詞 + が / 普通形 + が,容易...；常常...,表示容易出现某种倾向，多用于不好的情况。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,倾向,batch_08,日语蓝宝书_N3__part_08-26.png,body_heading,50,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_08 auto_enriched auto_completed
a9a142ebb67c3fa2,N3,日语蓝宝书_N3,「 ～ から 」,「～ から」,普通形 + か,是否；或者；疑问,表示疑问、不确定或选择。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,疑问/选择,batch_08,日语蓝宝书_N3__part_08-27.png,body_heading,50,auto_completed,,jp_grammar N3 日语蓝宝书_N3 batch_08 kept_needs_explanation auto_completed
5082901d1a4e0f15,N3,日语蓝宝书_N3,「 ～ ことがある 」,「～ ことがある」,名詞 + が / 普通形 + が,有时会；曾经,接现在形时表示有时发生；接た形时表示曾有过某经历。,値段は高い（が）、品質はいい。,价格高，但是质量好。,同类或相近表达请结合原书相似语法页复习。,经验/频率,batch_08,日语蓝宝书_N3__part_08-27.png,body_heading,65,auto_enriched,,jp_grammar N3 日语蓝宝书_N3 batch_08 auto_enriched auto_completed
d11cffeb71444d6a,N5/N4,日语蓝宝书N5N4,～ なくて名+で / い形容詞詞干+く / な形容詞詞千+で / 動詞 「 ない形 」 +なくて,～ なくて名+で/,動詞「ない形」+なくて,表示「なくて名+で」这一语法形式或助词用法,用于练习「～ なくて名+で/」在句中的形式和基本功能；具体语义需结合前后文判断。,この文では（なくて名+で）の使い方を確認します。,这句话用于确认“～ なくて名+で/”的用法。,同类或相近表达请结合原书相似语法页复习。,形式/用法,batch_08,日语蓝宝书N5N4__part_08-01.png,body_heading,60,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_08 kept_needs_explanation auto_completed
efab959eafc2299c,N5/N4,日语蓝宝书N5N4,～ がする名詞+がする,～ がする,名詞+がする,有...的感觉/声音/气味,表示感官感受到某种声音、气味、味道或感觉。,台所からいい匂い（がする）。,厨房传来好闻的味道。,同类或相近表达请结合原书相似语法页复习。,感官,batch_08,日语蓝宝书N5N4__part_08-01.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_08 kept_needs_explanation auto_completed
fca22200d15bf730,N5/N4,日语蓝宝书N5N4,～ か ～ ないか,～ か,普通形 + か,是否；或者；疑问,表示疑问、不确定或选择。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,疑问/选择,batch_08,日语蓝宝书N5N4__part_08-01.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_08 kept_needs_explanation auto_completed
0ac5ca699500974b,N5/N4,日语蓝宝书N5N4,～ か ～ ないか,～ ないか,普通形 + か,是否；或者；疑问,表示疑问、不确定或选择。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,疑问/选择,batch_08,日语蓝宝书N5N4__part_08-01.png,body_heading,50,auto_completed,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_08 kept_needs_explanation auto_completed
a1937599dc5c8cf7,N5/N4,日语蓝宝书N5N4,～ かどうか 「 ～ か ～ ないか 」 表示在詞一个助作的肯定与否定之詞犹豫 △ 留学に行くか行かないかを迷っています 。 / 犹豫究竟要不要留学,～ かどうか「～ か,普通形 + か,是否...,表示不确定，需要确认是还是不是。,彼が来る（か）分かりません。,不知道他是否会来。,同类或相近表达请结合原书相似语法页复习。,疑问,batch_08,日语蓝宝书N5N4__part_08-01.png,body_heading,50,auto_enriched,,jp_grammar N5_N4 日语蓝宝书N5N4 batch_08 auto_enriched auto_completed
